PC1,PC2,PC3,PC4,KMeans_Cluster,DBSCAN_Cluster,Magnitude,Depth,weighted_fault_risk,fault_complexity_score
2.8253876288981425,-0.35354355744327876,-0.6780936693837881,2.5892414693595294,1,-1,6.1,10.0,19.269950530838788,1.5864207259918524
2.81912675742879,-0.18978266356240217,-0.9108753940929579,1.6808201201911546,1,0,5.5,10.0,19.735708025713752,1.61177312363311
0.4181172531735286,-0.34827464489299503,-0.4550047367219655,-0.3916484563871877,1,0,4.4,10.0,7.861130480564178,1.031093417328045
0.9928460500952793,-0.883008753902117,-0.7968343813285647,-0.30864505545799525,1,0,4.4,10.0,7.310311343087286,1.9587016842352996
0.6909788983555198,-0.6332464099322724,1.4163348930964703,1.851889281114485,2,-1,5.9,10.0,7.408907212852878,2.033393831822501
1.5802588109707871,1.6121935910153558,0.9171656358100325,0.15816245421900293,1,-1,4.7,10.0,32.20954103380173,5.7284134810696345
2.4852769966537895,-0.8842010278595183,0.7272887111912414,-0.6060019247992379,1,0,4.4,10.0,20.33529655625903,5.356708531172614
1.9653580226743708,-2.2110872311818213,1.292068231222088,0.7230575909125312,2,1,5.0,10.0,2.217718982514792,1.7835271095771028
1.1410138215773784,-1.6275080086306255,0.4444968771077287,0.9655108539859657,1,0,5.5,10.0,5.846227144295385,1.7481561284984062
0.7210492718408084,1.7854684444180742,0.7797656244983651,-0.6358002319956709,1,0,4.4,10.0,23.62660299188599,5.172125934771999
0.3843562117394599,-2.4718056158090103,-0.8958784594068122,-1.0251808819201924,1,0,4.5,3.0,0.0,0.0
1.199440723105704,-2.197685458730126,0.15853792787237198,0.5400861489634311,1,0,5.2,10.0,3.1407077838721005,1.866767122146884
0.5644034150573799,-1.1431302917018225,0.2755147199206201,1.5782838693133758,1,-1,5.7,10.0,7.05368016471039,1.4914208495849997
0.9067768497597475,0.736934271088639,0.3110986267292841,-0.7715846817461561,2,0,4.0,10.0,14.741330435684985,2.328183216547651
0.3568545330959288,-1.7650648000830322,-0.7723213807514094,-0.3229803479943212,1,0,4.4,10.0,2.6008830358349715,0.95911010027119
2.0581765164853985,-1.7309342899540412,0.7949471268110794,-0.7500691221685113,2,1,4.0,10.0,2.901416557529701,1.476049971621341
0.7103993371258757,0.42157998176463385,0.04431373555380382,0.3607597212389252,1,0,4.8,10.0,14.7767530243623,2.359803689382037
1.9684699166678288,-1.9136401277146593,1.0615581817064839,0.47258991897419744,2,-1,5.0,10.0,4.508008498528451,1.8992469480009104
-0.029776842850716502,0.6887844524076551,-0.33202553762854176,-1.1727264074558383,1,0,4.0,10.0,9.038673719979537,1.5666707116143406
1.8732213980706836,-0.0425334283522433,0.389552286261862,-0.8890289061674811,2,0,4.0,10.0,15.247591026705331,2.628876838170208
1.7747568455622837,-0.6971184012203019,1.3438768030928805,1.0303171605705146,2,0,5.3,10.0,10.712667278890116,2.3768991543357005
1.7818029752705113,-0.7179174656784253,1.3846837999767385,1.183109498719301,2,-1,5.4,10.0,10.712667278890116,2.3768991543357005
1.7888491049787394,-0.7387165301365481,1.4254907968605959,1.335901836868085,2,-1,5.5,10.0,10.712667278890116,2.3768991543357005
0.9072802968305403,-0.35131631781848527,-0.013585170463070487,1.3878623900056635,1,0,5.5,10.0,11.19028164069762,1.4390791515288963
1.0637126801647179,-2.003346603842414,0.4431819555159322,0.2738406123250598,1,0,5.1,10.0,3.786602540556352,1.5179311929668984
0.06128687374143438,0.5353061927905928,0.5411901826415126,1.184232645071092,1,0,5.5,10.0,10.709630435536194,2.2487313766820014
1.000297512790668,-1.816155023719304,0.07591898356121408,-1.101290431014004,1,0,4.2,10.0,3.786602540556352,1.5179311929668984
2.6062573898512613,-0.4681288186479137,-0.6153074213546853,0.7051608959292458,2,-1,4.8,10.0,14.246449788992305,1.3721095461218575
0.6868361073991489,0.33420423111928277,-0.48816516939160587,0.9101047893840901,1,0,5.2,10.0,10.178890231110472,1.8049575532440532
1.2392709361457608,0.3136087164750122,0.3818647402203031,0.27785233225415207,1,0,4.8,10.0,18.86532775249788,3.2837178972549736
0.6785367798289154,0.05969493449783437,-0.2569051210942984,-0.0237737096544627,1,0,4.6,10.0,11.977465922385775,1.6436701459292304
2.172067173638279,-1.2894573004034104,-0.985401386558137,-0.3214689538455749,1,0,4.4,10.0,10.312138832414863,1.4592042273167842
0.38950740715807,0.7074418681192222,0.13994878235432037,-0.440225944253349,1,0,4.4,10.0,13.543870721043634,2.45238447514435
1.7247696952985674,0.6471516895337814,0.05019718089168581,0.31277848924612595,2,2,4.4,10.0,10.581526692169486,1.3819731149868244
0.61320665107542,0.9074560611509478,0.5418236690353241,-0.3291314832065171,1,0,4.5,10.0,18.222016736024173,3.494694452248939
1.6899715422618469,-1.7720266182172908,-0.584609743330726,-0.599772231494893,1,0,4.4,10.0,5.592146464024091,1.668818032771729
-0.2671043727899196,0.00441916502682625,0.3964791342534877,1.4097582996972162,1,0,5.5,20.0,6.552129156933185,1.418502791503412
1.5646654844689316,-1.3695558528516865,0.2589488959891544,-1.2107303504254963,1,0,4.1,10.0,8.115464300693029,3.268205596479437
1.5463475927927135,-0.9124121855499165,0.15181717062408387,3.3557561571110415,1,-1,6.3,30.0,12.293675651885474,2.2436990351630697
1.9157853719261426,-0.39664696350777046,-0.4984962310237581,0.5509476390128814,1,0,4.9,10.0,15.004038088068738,2.541162245078446
1.9157853719261426,-0.39664696350777046,-0.4984962310237581,0.5509476390128814,1,0,4.9,10.0,15.004038088068738,2.541162245078446
1.6460191606842653,-0.44733490862397524,-0.3553449751665441,1.5199727496874544,1,-1,5.0,33.0,15.004038088068738,2.541162245078446
1.8946469828014598,-0.33424977013340007,-0.6209172216753316,0.09257062456652562,1,0,4.6,10.0,15.004038088068738,2.541162245078446
2.055363030468924,-0.4677987835869046,-1.0155645352989209,0.7158083589158337,1,0,4.9,10.0,14.088308500509315,1.598867498956772
1.6321422249012814,-0.3974396223556511,-0.796903832469812,-0.5517783303633483,1,0,4.2,10.0,12.583132526009315,2.265342742745033
3.1388761555394886,0.4526467801962058,2.1478874583903167,2.020676795153458,2,-1,5.9,10.0,32.61650559249735,6.560049064913675
2.3616864408084153,-1.5777361365732376,0.09848372202363308,1.5199980980453982,2,-1,5.4,16.0,8.84218571786357,1.5599541806635528
1.8664624639685488,-0.25105351230090706,-0.7841452092107618,-0.5185987280286135,1,0,4.2,10.0,15.004038088068738,2.541162245078446
0.6262816737634949,-1.0074482970037588,0.04850472948524459,-0.1861032213350934,1,0,4.6,10.0,7.879797659195598,2.0215336171795606
1.2493805642777118,-2.3977225475277915,-0.1351453431034362,0.11900283157871061,1,0,4.9,10.0,1.7025585698939718,1.51644399201431
1.4919379110490085,-1.9246471499986844,-0.12540928426197814,0.17367826108296022,1,0,4.9,10.0,3.115340955884703,1.5854891914253364
-1.250083188716459,-2.6344105956878168,-0.20937655947344633,1.4610380405878103,0,-1,5.6,10.0,0.0,0.0
1.9016931125096872,-0.3550488345915235,-0.5801102247914739,0.24536296271531127,1,0,4.7,10.0,15.004038088068738,2.541162245078446
1.74945739715333,-0.8879412634685666,-0.24010284913841198,2.058813661424315,1,-1,5.9,10.0,11.438226381710678,1.9232514435855703
2.6493154920559463,-0.014635766328952558,-1.4124652529113924,0.5156160274945611,1,0,4.7,10.0,18.273387585630854,1.4388996503026863
1.674145612466085,-0.9172671065860795,-0.417606154697337,0.9672608229501617,1,0,5.2,10.0,11.025561326709369,2.184486770546616
1.2957271715151446,-1.6592614755034927,0.2508146859707961,0.014030646474393704,1,0,4.9,10.0,5.855436215987301,1.744540038350969
0.07249271602655939,0.6503224510608545,0.2905922421520762,-0.21627407913936555,1,0,4.6,10.0,10.618725817581604,2.342015797476536
4.718888905216965,2.792542226294591,-2.7323644472671287,2.0288046475384407,1,4,4.9,10.0,51.39893796301202,1.5506875459262148
2.301780978620348,-0.07996939145975301,-1.1391658719532938,0.11599534254129823,1,0,4.5,10.0,18.4664731474466,1.9444949923875607
1.2395301050172034,-1.6520084469835965,0.09492900516884216,-0.44434917220655185,1,0,4.6,10.0,5.5051816675724,1.637184559804841
1.6543279643368127,-1.0912283718501574,-0.37838731065265985,-0.7175755076774104,1,0,4.2,10.0,11.238647641480371,2.488498626895006
0.48720966732771925,-2.4598668168508175,0.5497603687929834,-1.6844352931935869,1,0,4.0,10.0,0.8687302334736187,1.3839918492960086
0.8111054978733204,0.4358229116513241,0.6399270307178151,0.8200844756237954,2,0,4.8,20.0,14.23534529654266,2.534926247684542
1.2188615261921538,-0.7523324237285296,-0.7614277953793334,0.7213139526740106,1,0,5.0,10.0,9.149767311700195,1.2039197236327497
1.3238246191930372,-2.0784908670228224,0.4590764685165105,0.3329948647486095,1,0,5.1,10.0,3.9412989503457903,2.774376932381051
1.1674696705453436,-2.1853025946842477,0.11165628080820635,-0.1044050856670888,1,0,4.8,10.0,2.931537881924463,2.085788204185794
0.2544854402409174,0.7259529956181858,0.8184536039863285,1.3940622452269806,1,0,5.4,20.0,14.268812384074806,3.100825609162501
0.724608077330246,0.36562769917277826,0.15658189169286382,-0.7645992958746028,2,0,4.0,10.0,11.72946138798151,1.9153017958023908
0.7598387258713852,0.2616323768821618,0.3606168761121519,-0.0006376051306782872,2,0,4.5,10.0,11.72946138798151,1.9153017958023908
-0.25321394673810355,0.19903215026671764,0.8056290946670464,-0.22031753470872337,1,0,4.7,10.0,7.194741138942579,3.4084848518699897
-0.19650409538366884,0.07141420273851536,1.0057020337747147,1.9991479374166485,1,-1,6.2,6.0,7.436606067032024,2.4555791903066475
-0.23912168732164796,0.1574340213504711,0.8872430884347616,0.08526714158884688,1,0,4.9,10.0,7.194741138942579,3.4084848518699897
-0.26026007644633137,0.2198312147248412,0.7648220977831885,-0.3731098728575089,1,0,4.6,10.0,7.194741138942579,3.4084848518699897
-2.261410747593292,0.6672762359065167,0.15639797311058806,-0.37280032592147727,0,0,4.6,10.0,1.0084577171205238,1.6426032298984723
-0.26026007644633137,0.2198312147248412,0.7648220977831885,-0.3731098728575089,1,0,4.6,10.0,7.194741138942579,3.4084848518699897
-0.6179406970576813,-0.36658467575875536,0.44312198123495616,-0.6484610046596253,1,0,4.5,5.0,3.552129095883466,2.306049497319077
-0.24110450916006687,0.9621359535300535,0.16202473669988146,-0.2494179184414883,1,0,4.6,10.0,10.156829810364671,2.269562432562179
-0.32860486822621676,0.20494894760702095,0.8356292495546573,1.5218040343872794,1,0,5.8,10.0,7.48426210356385,2.4398826237063878
-0.3432911879858326,0.3574030389508359,0.45220307896129186,0.002008728990317609,1,0,4.8,10.0,7.436606067032024,2.4555791903066475
1.8037595615302195,-2.389101739150383,1.3762291969033644,-1.097371352771948,1,-1,4.4,10.0,2.194722094854923,6.804068879027499
2.640725945131853,-0.2663522170814238,-1.0051780015778773,-0.3150987694020546,1,0,4.3,10.0,19.88812009277217,2.1964112467926724
-0.3973722405067364,0.4256724448529855,0.3243295258791267,0.018762482119332024,1,0,4.8,10.0,7.852648376294673,2.288707311652705
1.884152105197563,-0.798272969292694,2.3187396401629092,0.3101023401183587,2,1,4.8,10.0,7.670181078939231,3.7756860496500058
-0.25321394673810355,0.19903215026671764,0.8056290946670464,-0.22031753470872337,1,0,4.7,10.0,7.194741138942579,3.4084848518699897
-0.009640995378362768,0.2720177222473683,1.4156662424340152,1.7751287547392625,1,-1,6.0,10.0,9.887636388145516,3.928906321389733
-0.5827707237511647,0.8934483184317967,0.3169770068398505,0.4206365498442319,1,0,4.6,30.0,9.440912599565,2.3425230497594343
-0.13892330587035906,0.07618972807310302,0.2541733786987983,0.38720922465839613,1,0,4.8,20.0,8.148928355322369,1.7895186520309567
1.1780104193753616,-0.5385098829733447,-1.0351954633626654,0.15052767869773442,1,0,4.6,10.0,9.649767273274149,1.1804698325109424
-0.655527653151086,2.276845649595364,0.7574422769040038,-1.1826351596545657,1,0,4.0,10.0,13.514274136524255,5.447911147354311
0.6740233467330615,0.4705745864259656,0.02146243089745325,-0.22475318418780435,1,0,4.5,10.0,14.541481193500555,2.2361520073598413
0.4936482505388834,-0.37611711588675034,0.3236935981487127,0.4961122586297555,1,0,5.0,15.0,7.979798343344581,1.627687934981285
1.9096847676041546,0.8959987296366506,-0.7732013293910066,0.545812608311884,2,0,4.7,10.0,15.44295723090966,1.7590245264104651
1.1107368738121544,-2.002150942281553,0.326612243505232,-1.1203179511780275,1,0,4.3,10.0,0.7671973621207533,3.7881074178199703
2.0145917713116037,-0.22456991925841888,1.1171355474834554,1.4033693628574113,2,-1,5.6,6.0,16.841980159460153,2.8808070798738195
0.22857128282212488,-0.3816155781771869,0.5568351316523191,2.1173240963742828,1,-1,6.1,10.0,8.177741822737156,1.5428737094535565
1.3242818529518094,-1.2270088700010646,0.779199336979014,1.364052297950884,1,-1,5.4,22.0,12.06627311229618,2.6925452015886595
0.19920912290132073,-0.22364336530768622,0.2848869919366912,1.049606780463708,1,0,5.4,10.0,8.274866686105703,1.562931585147593
2.410143712066472,-0.9712700274761351,0.874563741619464,-0.0008699007312186023,1,-1,4.8,10.0,19.35522907892359,5.293239262339328
0.34037584199609805,0.4600402572426804,0.8381189373796172,0.33426624699104185,2,0,4.8,10.0,7.463414966058682,1.6693420819711733
0.34037584199609805,0.4600402572426804,0.8381189373796172,0.33426624699104185,2,0,4.8,10.0,7.463414966058682,1.6693420819711733
1.1676429442388088,-3.1651375674267257,0.46678514091675893,-0.07429266723866523,1,0,5.0,10.0,0.2792390711861434,2.792886590267037
1.1676429442388088,-3.1651375674267257,0.46678514091675893,-0.07429266723866523,1,0,5.0,10.0,0.2792390711861434,2.792886590267037
1.2240119819046311,-3.3315300830917125,0.7932411159876196,1.1480460379516142,1,-1,5.8,10.0,0.2792390711861434,2.792886590267037
0.535960109393322,-0.7385933654794031,0.35540945593165535,1.0609390812289436,1,-1,5.2,27.0,6.629962705926855,1.398618012244098
1.5170670543282565,-0.6811635989668894,0.8030255457046462,1.7135659740886897,1,-1,5.9,10.0,12.821529011026072,2.4937036962584944
3.2439703525477626,0.411801952862713,-0.830912883145202,0.2885364610124195,1,0,4.6,10.0,31.27090927617499,3.0905327387595163
0.47825859049640695,-2.161580469671941,0.7520732374546355,-1.155472781184416,1,3,4.3,10.0,2.129184043170764,2.1920169796712368
1.9468347591929895,1.6783282601418874,0.48448247048624266,3.7010170673101945,1,-1,6.8,10.0,29.28254392393008,3.5381617885702634
1.6937196301322746,2.3054750122093775,-0.4461629858955895,1.6729574625887205,1,-1,5.5,10.0,31.747291773202168,3.247617136139651
1.6937196301322746,2.3054750122093775,-0.4461629858955895,1.6729574625887205,1,-1,5.5,10.0,31.747291773202168,3.247617136139651
1.6796273707158194,2.3470731411256236,-0.5277769796633047,1.3673727862911502,1,0,5.3,10.0,31.747291773202168,3.247617136139651
-0.02068783829820074,0.4281883839294389,1.5220007830560103,0.886550737323892,2,-1,5.2,10.0,7.436692275358167,4.44562718361552
2.0099121996018945,0.5485506744945384,0.7548980488517423,0.692036673849352,2,2,4.7,10.0,14.164526968447236,2.772786925070221
0.7253345647155534,-2.763977829004018,-0.30449901873833957,-1.253537203122935,1,0,4.1,10.0,0.7600516882792455,1.8597580368077808
1.1453245780604338,0.21111513227953135,-0.7451876458382284,-0.0337793574306334,1,0,4.6,10.0,11.200043615453476,2.1028034420118487
1.2895750677048434,-1.967313655685265,-0.38942796065930524,-0.7732033484933024,1,0,4.4,10.0,2.4036054824075537,1.7778841389348927
-0.20303018248018845,-2.9104176224223606,0.6392611153772593,-0.2715043617530514,1,3,4.7,20.0,0.1658490533610527,0.8483368396016022
-0.660682095760497,0.17679705339884172,0.8678077202578216,-0.2997453392155618,1,0,4.8,10.0,3.6124347349041903,2.509796402372899
2.3082814721623746,-1.2658308974886299,0.09308812487801882,3.257749136961609,1,-1,6.2,30.0,12.644173399997692,1.6961926298890369
2.552755077053083,-0.9625746994485253,-0.8865175060888294,0.3839190476902481,1,0,4.7,10.0,12.20454327384966,1.350239615543727
1.3066041060885814,-1.9101902600903287,0.1062290634355167,1.1763575703111306,1,0,5.2,26.0,3.2877776566044257,1.6997905874715198
-0.6869801666066708,0.6707982746010901,0.11204934016148486,-0.17497930903255476,1,0,4.6,10.0,6.613459633034671,2.1886317892155747
2.465870498401589,-0.7865494950138658,-0.1322980198375311,2.915091667920124,1,-1,6.0,30.0,17.84479742338635,2.2315335586669525
0.914290205703274,-2.4349128624509127,1.1093911761393844,-0.127558769767801,2,-1,4.8,10.0,2.2824681447770736,1.9008983639876036
1.2711245616261957,-1.076288672933897,0.36396664567531384,-0.4850042243178499,1,0,4.5,12.0,8.830958649608831,2.3361830572822013
1.5875981435600612,-0.7225766651825699,-0.9544472192752085,-0.6912945635842314,1,0,4.1,10.0,10.457176670911272,1.9836990602758584
1.6884081603123993,-0.5952349521291634,-0.5084757935528423,0.5068957947447584,1,0,4.9,10.0,12.293675651885474,2.2436990351630697
1.0877803697900725,-0.18232690623201456,-1.0955291590404823,-0.3815310843818681,1,0,4.3,10.0,9.24730977871884,1.299878849521929
1.1539700320529325,0.16927437145047136,-0.12181894565157464,-0.2242208304715965,1,0,4.4,10.0,16.34875855995644,2.6047790575298118
2.3691913902960335,-1.6656458798136615,1.2583987896025128,0.49378430616921815,2,1,4.8,10.0,5.854171240923124,2.022841820215877
1.8132455658407598,-0.9479334377250703,-0.6313505934744849,0.7173166972054298,1,0,5.0,10.0,11.156062199036487,1.959138481998756
1.4640492980668587,-1.108774116856563,-0.595182207723201,0.8247002704778181,1,0,5.1,10.0,8.850016594717017,1.786090893529952
2.2980692240653973,1.1051051282891735,-1.5859019912414434,0.9019751721404163,1,0,4.9,10.0,19.81225274291973,1.306351295754378
0.2684251148629092,0.6340412410038164,-0.015925703418217373,-0.08702554542937412,1,0,4.6,10.0,12.10854696087662,1.967149978607505
1.4744062681493177,0.5068476324418083,0.24199853805720906,-0.4488311239323381,1,0,4.5,10.0,18.502103118372137,3.1330013524054707
2.0624091601771517,-0.4885978480450275,-0.9747575384150625,0.8686006970646183,1,0,5.0,10.0,14.088308500509315,1.598867498956772
0.9504947086675853,0.7126675602776616,0.706933667916956,0.2772095735908586,2,0,4.7,10.0,15.702010339609997,2.5967110430196003
0.6474978276289164,0.37874032708888405,-0.0009131851778175953,-0.26295234130069195,1,0,4.5,10.0,13.483295367575677,2.154110754624645
1.7371304992754366,-2.409429302590257,0.8754709812889834,-0.2045345093057271,2,1,4.4,10.0,1.352593048090286,1.2792152434826396
2.1191125655353185,0.5309088926210461,0.8618960767457693,1.383716250162466,1,-1,5.5,15.0,26.60029243447212,4.176186783878805
1.1610525772144271,-1.9750094897948347,-0.11732200868301189,0.3363491751507328,1,0,5.0,10.0,4.114608113648341,1.5603709619053012
0.9934947409552801,0.1100260334175673,0.030426048427150226,-0.16375712305042653,1,0,4.5,10.0,14.905855437573528,2.382119866897302
1.1028975189156232,0.29937674393547103,0.8535108283173669,0.9157513442075199,2,0,5.1,10.0,15.393366556083231,2.951628916200404
0.231681273813152,-2.1295352737479782,0.3201174092953407,0.6474478020029764,1,0,5.2,10.0,1.416807813863533,1.9785988597558588
0.12427243699197887,-0.19312956582119495,0.0900920801697748,-0.7210970086313861,1,0,4.3,10.0,6.735684443766122,1.5181743020221372
-0.15710550474646046,0.05784561971794965,0.0796741790273411,-0.13453058465236542,1,0,4.7,10.0,6.55597092722435,1.3780320615082784
-0.21904991667217977,0.6368523214548166,0.21704497717919127,-0.24888410009136006,1,0,4.6,10.0,9.475683159545742,2.3351696016549828
0.1534248420284124,-2.335296996467502,0.24458008507086104,0.4765571695244595,1,0,5.1,10.0,1.0679187497064158,1.857276457700661
0.1614741824209793,0.7390565247161401,-0.22044276266212137,-1.037370781232132,1,0,4.0,10.0,11.73940955239526,2.0821008594407253
0.9055351332152265,0.44375868114305206,0.2025591868771756,0.8520821337236919,1,0,5.0,15.0,17.32296221285111,2.677267971113896
2.2513180124919745,1.0574013172362986,0.4419328553388493,0.1533828728705614,2,-1,4.4,10.0,30.08597331154036,3.733648041170042
1.1466223356585417,0.8391484802965263,0.3416071482911319,-0.3489714153238065,2,0,4.2,10.0,18.024336604841437,2.7267972163559824
